hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity
N-f6ca4bdc,Named Junction,BTP085 - Briyand Circle,V.V.Puram (C.Pet),12.9640597,77.5709812,9,9,0,0.2222,0.1111,0.3333,6,2024-04-06T00:50:46+00:00,WRONG PARKING,16.83
U-0f614069,Discovered Unknown,Unknown Hotspot U-0271,Yelahanka,13.12122,77.6175568,32,32,0,0.125,0.0312,0.0,11,2024-01-10T21:08:46+00:00,WRONG PARKING,16.81
U-373c2b94,Discovered Unknown,Unknown Hotspot U-0313,Banaswadi,12.983513,77.679874,31,30,0,0.0968,0.2581,0.129,9,2024-04-04T23:10:46+00:00,WRONG PARKING,16.74
U-8d9983c9,Discovered Unknown,Unknown Hotspot U-0315,Thalagattapura,12.8833034,77.5488861,32,31,0,0.0312,0.0625,0.0,13,2024-04-07T06:32:46+00:00,NO PARKING,16.66
U-376ca33b,Discovered Unknown,Unknown Hotspot U-0292,Jeevanbheemanagar,12.9525356,77.6403727,22,22,0,0.4091,0.0,0.0,14,2024-03-23T02:02:46+00:00,NO PARKING,16.64
N-2007404e,Named Junction,BTP156 - Kamakya Junction,Banashankari,12.9237198,77.5536057,13,13,0,0.3846,0.3077,0.0,8,2024-04-03T04:14:46+00:00,WRONG PARKING,16.58
N-2e781520,Named Junction,BTP052 - CID Carlton House Junction,High ground,12.9811077,77.5848039,26,25,0,0.1154,0.0,0.0,15,2024-04-02T23:23:46+00:00,NO PARKING,16.56
U-384267ec,Discovered Unknown,Unknown Hotspot U-0351,Thalagattapura,12.8693697,77.5368552,26,25,0,0.1538,0.2692,0.0385,15,2024-04-07T07:20:46+00:00,WRONG PARKING,16.54
U-e8b2a3ad,Discovered Unknown,Unknown Hotspot U-0250,Mahadevapura,12.9875019,77.7092594,23,20,0,0.3478,0.0,0.2609,8,2024-04-07T03:39:46+00:00,WRONG PARKING,16.52
U-8e5d9110,Discovered Unknown,Unknown Hotspot U-0326,Sadashivanagar,12.9993112,77.583791,41,24,0,0.0,0.0732,0.0244,8,2024-04-04T02:32:46+00:00,WRONG PARKING,16.46
U-bacfe6db,Discovered Unknown,Unknown Hotspot U-0316,Banashankari,12.9423074,77.5483928,34,33,0,0.0,0.5882,0.1176,9,2024-04-07T07:01:46+00:00,WRONG PARKING,16.44
U-5bf9cb7f,Discovered Unknown,Unknown Hotspot U-0306,Adugodi,12.9335825,77.6230291,30,26,0,0.0333,0.0,0.0,15,2024-03-30T04:50:46+00:00,NO PARKING,16.44
U-7b11c593,Discovered Unknown,Unknown Hotspot U-0112,Basavanagudi,12.9379397,77.557325,32,31,0,0.0938,0.2188,0.0625,9,2024-03-30T10:36:46+00:00,WRONG PARKING,16.22
U-31bc4dc9,Discovered Unknown,Unknown Hotspot U-0396,Byatarayanapura,12.9523512,77.5204954,21,16,1,0.1905,0.6667,0.4762,7,2024-01-20T18:54:46+00:00,NO PARKING,16.19
U-d23d369d,Discovered Unknown,Unknown Hotspot U-0362,Whitefield,12.9612264,77.7476995,22,20,0,0.0909,0.5909,0.1364,19,2024-03-25T02:40:46+00:00,WRONG PARKING,16.17
N-376c63b3,Named Junction,BTP118 - Basappa Circle,V.V.Puram (C.Pet),12.9562014,77.577347,30,29,0,0.0333,0.0,0.0667,9,2024-04-03T20:53:46+00:00,WRONG PARKING,16.0
U-ab6f011b,Discovered Unknown,Unknown Hotspot U-0194,Mahadevapura,13.0001795,77.6850793,20,19,0,0.1,0.4,0.3,16,2024-03-11T21:02:46+00:00,NO PARKING,15.96
N-f23d16a9,Named Junction,BTP138 - Sarjapur Road Check Post,Adugodi,12.9289424,77.6176572,15,15,0,0.1333,0.0,0.1333,9,2024-04-05T22:26:46+00:00,WRONG PARKING,15.96
N-5c1bf5f3,Named Junction,BTP187 - South End Circle,Wilson Garden,12.9376297,77.5837723,27,27,1,0.0,0.0,0.0741,10,2024-04-07T21:44:46+00:00,NO PARKING,15.81
U-5fab61d9,Discovered Unknown,Unknown Hotspot U-0337,Mahadevapura,12.9791048,77.709662,23,23,0,0.2609,0.4783,0.4348,4,2024-02-21T22:41:46+00:00,WRONG PARKING,15.81
U-9bd6f085,Discovered Unknown,Unknown Hotspot U-0330,Yelahanka,13.0982793,77.5845631,42,41,0,0.0,0.0,0.0,7,2024-04-03T04:51:46+00:00,WRONG PARKING,15.71
U-784baa70,Discovered Unknown,Unknown Hotspot U-0307,Thalagattapura,12.8610416,77.5295005,27,26,0,0.1852,0.2963,0.0,12,2024-02-29T21:03:46+00:00,WRONG PARKING,15.57
U-59c97c1f,Discovered Unknown,Unknown Hotspot U-0235,Kamakshipalya,12.9855385,77.5268049,24,24,0,0.0833,0.1667,0.0417,18,2024-03-17T03:04:46+00:00,WRONG PARKING,15.52
N-ecd956fc,Named Junction,"BTP206 - Shankara Mutt Circle, Vijayanagar",Rajajinagar,13.0003782,77.5421243,9,8,0,0.2222,0.0,0.2222,7,2024-04-05T00:25:46+00:00,WRONG PARKING,15.49
U-7f3bba85,Discovered Unknown,Unknown Hotspot U-0317,Halasur,12.9753576,77.61797,25,22,0,0.4,0.0,0.0,9,2024-03-13T23:50:46+00:00,NO PARKING,15.48
U-75b5cdf3,Discovered Unknown,Unknown Hotspot U-0325,Kodigehalli,13.0290264,77.5809543,46,43,0,0.0217,0.0,0.0,4,2024-04-06T05:27:46+00:00,WRONG PARKING,15.46
U-c721a8b3,Discovered Unknown,Unknown Hotspot U-0394,Pulikeshinagar(F.Town),12.9992086,77.6195757,26,26,0,0.0769,0.0,0.2308,10,2024-04-04T01:35:46+00:00,WRONG PARKING,15.41
N-a97b3aaf,Named Junction,"BTP025 - Puttamma Choultry, Nagarbhavi",Magadi Road,12.9800704,77.5383456,14,13,0,0.1429,0.0,0.1429,8,2024-04-01T23:52:46+00:00,WRONG PARKING,15.32
U-69dacb30,Discovered Unknown,Unknown Hotspot U-0340,Hulimavu,12.884162,77.5980747,48,38,0,0.0208,0.0,0.0,3,2024-03-13T22:02:46+00:00,WRONG PARKING,15.29
U-97d3f423,Discovered Unknown,Unknown Hotspot U-0204,Mahadevapura,12.9921852,77.7158057,23,22,0,0.2609,0.1304,0.0435,13,2024-04-01T23:50:46+00:00,WRONG PARKING,15.22
U-ae1531d4,Discovered Unknown,Unknown Hotspot U-0386,Peenya,13.0356558,77.5140492,33,32,0,0.1212,0.1515,0.0,8,2024-01-07T01:13:46+00:00,NO PARKING,15.19
U-ec947815,Discovered Unknown,Unknown Hotspot U-0398,Pulikeshinagar(F.Town),13.0001501,77.6185805,21,21,1,0.0,0.0,0.5714,8,2024-03-30T22:48:46+00:00,WRONG PARKING,15.09
U-ed6db07e,Discovered Unknown,Unknown Hotspot U-0263,Banaswadi,13.0240269,77.6434132,21,18,0,0.1905,0.0476,0.2381,12,2024-03-19T04:05:46+00:00,WRONG PARKING,15.0
N-11b6a264,Named Junction,"BTP161 - 15th Cross, 35th Main, JP Nagar",J.P. Nagar,12.906264,77.5776522,23,22,0,0.0435,0.4783,0.0435,11,2024-03-15T06:30:46+00:00,NO PARKING,14.97
U-9b52fbfc,Discovered Unknown,Unknown Hotspot U-0270,Yelahanka,13.1215969,77.621892,29,29,0,0.2069,0.069,0.0,9,2024-01-29T02:39:46+00:00,WRONG PARKING,14.96
N-2676b259,Named Junction,BTP211 - Central Street Junction,Cubbon Park,12.9784168,77.6016783,15,15,2,0.0667,0.0,0.0,9,2024-04-05T06:26:46+00:00,NO PARKING,14.96
N-a59769e8,Named Junction,BTP141 - Palmgroove Junction,Halasur,12.9697224,77.6150208,28,24,0,0.0,0.0357,0.0357,10,2024-03-23T04:51:46+00:00,NO PARKING,14.91
U-6c7cc8d9,Discovered Unknown,Unknown Hotspot U-0336,Jnanabharathi,12.9797965,77.5106269,24,24,0,0.0833,0.6667,0.125,14,2024-03-18T07:40:46+00:00,NO PARKING,14.86
N-0da7c5ce,Named Junction,BTP017 - Attiguppe Circle,Vijayanagara,12.9605165,77.5343879,29,28,0,0.0345,0.0345,0.0345,8,2024-03-30T05:31:46+00:00,WRONG PARKING,14.84
N-74a76082,Named Junction,BTP141 - Palmgroove Junction,Ashok Nagar,12.9664727,77.6115512,22,22,0,0.0,0.2273,0.0455,14,2024-02-27T04:25:46+00:00,NO PARKING,14.76
U-9176fd91,Discovered Unknown,Unknown Hotspot U-0355,Banaswadi,12.9911278,77.6570178,20,19,0,0.1,0.45,0.3,14,2024-03-29T22:37:46+00:00,WRONG PARKING,14.66
U-887ec7e9,Discovered Unknown,Unknown Hotspot U-0120,R.T. Nagar,13.0205572,77.5841275,23,23,1,0.1739,0.4348,0.1304,11,2024-03-22T18:56:46+00:00,WRONG PARKING,14.62
U-0f53f346,Discovered Unknown,Unknown Hotspot U-0222,HSR Layout,12.9243945,77.6499946,34,34,0,0.0,0.0,0.0588,8,2024-03-15T01:17:46+00:00,NO PARKING,14.6
U-55ace1d0,Discovered Unknown,Unknown Hotspot U-0297,Kodigehalli,13.0676927,77.5803411,29,29,0,0.0,0.1379,0.3103,6,2024-03-12T08:47:46+00:00,WRONG PARKING,14.41
U-618d626c,Discovered Unknown,Unknown Hotspot U-0319,Jayanagara,12.9217527,77.5857593,26,26,0,0.0,0.0385,0.1154,13,2024-03-29T06:25:46+00:00,WRONG PARKING,14.23
N-ee3d2ef1,Named Junction,BTP185 - RV Teachers College,Wilson Garden,12.944189,77.5824647,19,19,0,0.0526,0.1579,0.1053,8,2024-03-30T05:39:46+00:00,NO PARKING,14.1
N-df277851,Named Junction,BTP187 - South End Circle,Basavanagudi,12.9377019,77.5797287,20,18,1,0.0,0.0,0.0,11,2024-03-30T05:53:46+00:00,WRONG PARKING,14.03
U-e78b7b20,Discovered Unknown,Unknown Hotspot U-0392,Madiwala,12.9169888,77.6291196,20,18,1,0.1,0.2,0.2,14,2024-03-21T01:24:46+00:00,WRONG PARKING,13.99
N-6a740489,Named Junction,"BTP164 - 29th Main Road, BTM Layout",Mico Layout,12.9151764,77.6158281,31,27,0,0.0323,0.0323,0.0,6,2024-04-04T06:32:46+00:00,WRONG PARKING,13.95
N-223ac5a2,Named Junction,BTP184 - Lalbagh West Gate,City Market,12.9492344,77.58087,31,29,0,0.0323,0.0645,0.0,6,2024-03-30T04:03:46+00:00,WRONG PARKING,13.95
N-d80c1de9,Named Junction,BTP157 - Kadirenahalli Cross,K.S. Layout,12.912765,77.5670724,13,13,0,0.0,0.3077,0.1538,10,2024-04-04T07:23:46+00:00,WRONG PARKING,13.91
U-937fdbd5,Discovered Unknown,Unknown Hotspot U-0186,Kodigehalli,13.0384425,77.5662265,28,27,1,0.0,0.0357,0.0,12,2024-03-13T02:22:46+00:00,WRONG PARKING,13.79
U-eaf5be91,Discovered Unknown,Unknown Hotspot U-0360,Chikkabanavara,13.0598991,77.5068287,20,20,1,0.1,0.05,0.15,15,2024-04-08T05:04:46+00:00,NO PARKING,13.76
U-bd352858,Discovered Unknown,Unknown Hotspot U-0279,Yeshwanthpura,13.0320473,77.5638549,39,34,0,0.0,0.0,0.0,5,2024-03-31T01:36:46+00:00,WRONG PARKING,13.73
U-c0008176,Discovered Unknown,Unknown Hotspot U-0153,Bellandur,12.9137771,77.6665526,24,24,0,0.0,0.0,0.0417,16,2024-03-28T02:00:46+00:00,NO PARKING,13.66
U-04de32e8,Discovered Unknown,Unknown Hotspot U-0151,Jalahalli,13.0374363,77.5353801,28,24,0,0.1071,0.0357,0.0,10,2024-01-30T00:05:46+00:00,NO PARKING,13.63
U-de581e07,Discovered Unknown,Unknown Hotspot U-0283,No Police Station,13.0520301,77.4874476,25,24,0,0.04,0.08,0.0,15,2024-04-07T02:30:46+00:00,WRONG PARKING,13.55
U-69a07e4c,Discovered Unknown,Unknown Hotspot U-0375,Banaswadi,12.9949681,77.6540693,33,21,1,0.0,0.8485,0.0,7,2024-01-04T00:48:46+00:00,NO PARKING,13.53
N-489f153c,Named Junction,"BTP024 - NPS, Vijayanagar",Rajajinagar,12.9855298,77.5494596,21,19,0,0.0,0.1429,0.0,11,2024-04-05T22:16:46+00:00,WRONG PARKING,13.43
N-05281916,Named Junction,BTP214 - 5th Main Chamrajpet Junction,Basavanagudi,12.9551554,77.5659109,20,20,0,0.0,0.1,0.05,9,2024-03-20T21:39:46+00:00,NO PARKING,13.29
U-e5cdb986,Discovered Unknown,Unknown Hotspot U-0387,K.S. Layout,12.8974244,77.5713272,22,22,0,0.0909,0.1364,0.0,16,2024-04-06T23:22:46+00:00,NO PARKING,13.18
U-6a2c3097,Discovered Unknown,Unknown Hotspot U-0247,Malleshwaram,13.0068266,77.5681399,29,17,3,0.0,0.0,0.1034,4,2024-01-24T06:05:46+00:00,NO PARKING,13.1
N-2fc1345c,Named Junction,"BTP179 - 9th Block, 28th Main, Jayanagar",J.P. Nagar,12.9163674,77.5949721,9,9,0,0.0,0.5556,0.3333,5,2024-02-25T02:46:46+00:00,WRONG PARKING,13.1
U-635e2142,Discovered Unknown,Unknown Hotspot U-0331,Kamakshipalya,12.9885998,77.4727483,20,19,0,0.0,0.15,0.25,15,2024-04-03T22:44:46+00:00,NO PARKING,13.01
N-6f518667,Named Junction,BTP144 - Commando Hospital Junction,Halasur,12.9692036,77.6263439,6,6,0,0.5,0.1667,0.0,3,2024-02-27T22:06:46+00:00,NO PARKING,13.01
U-cc89ec34,Discovered Unknown,Unknown Hotspot U-0352,K.G. Halli,13.0315652,77.6232275,34,32,0,0.1176,0.0294,0.0,3,2024-03-03T23:15:46+00:00,NO PARKING,12.87
U-2f2b0b54,Discovered Unknown,Unknown Hotspot U-0196,Yeshwanthpura,13.0247068,77.5470531,25,25,1,0.32,0.4,0.04,5,2024-02-14T21:42:46+00:00,WRONG PARKING,12.87
U-f3233bf5,Discovered Unknown,Unknown Hotspot U-0368,Halasur,12.9713849,77.6150464,36,35,0,0.0,0.0,0.0,5,2023-12-20T23:22:46+00:00,WRONG PARKING,12.77
N-547b8b4e,Named Junction,"BTP025 - Puttamma Choultry, Nagarbhavi",Vijayanagara,12.9771706,77.5380386,13,13,0,0.0769,0.0,0.0,10,2024-03-13T21:37:46+00:00,WRONG PARKING,12.75
U-d4130175,Discovered Unknown,Unknown Hotspot U-0356,Banaswadi,12.9926487,77.6517375,36,35,0,0.0278,0.2778,0.0278,3,2024-03-08T08:16:46+00:00,NO PARKING,12.64
N-ab155ed0,Named Junction,BTP184 - Lalbagh West Gate,V.V.Puram (C.Pet),12.9495224,77.5790568,15,15,0,0.0,0.0,0.0,11,2024-03-29T23:12:46+00:00,NO PARKING,12.62
N-da15c684,Named Junction,"BTP198 - 9th Cross, 8th Main, JP Nagar",J.P. Nagar,12.9103396,77.5957216,14,14,0,0.0714,0.2857,0.0,9,2024-01-30T07:11:46+00:00,WRONG PARKING,12.57
N-bf7dbdb5,Named Junction,"BTP168 - MSR Building, JC Road",City Market,12.9599831,77.5835545,4,4,0,0.25,0.0,0.25,3,2024-03-24T07:22:46+00:00,WRONG PARKING,12.55
U-98a15f0f,Discovered Unknown,Unknown Hotspot U-0343,Adugodi,12.9348094,77.6233614,24,22,0,0.0417,0.0417,0.0417,13,2024-03-23T22:10:46+00:00,NO PARKING,12.43
N-d40fa43d,Named Junction,"BTP127 - Sagar Hospital, Jayanagar",Mico Layout,12.9309902,77.6023945,13,12,0,0.0,0.0769,0.0769,9,2024-04-05T01:24:46+00:00,WRONG PARKING,12.42
N-6a74cced,Named Junction,BTP215 - Vanivillas Junction,V.V.Puram (C.Pet),12.9502688,77.5697285,25,24,0,0.0,0.0,0.0,7,2024-04-02T04:19:46+00:00,NO PARKING,12.41
U-b62b8f75,Discovered Unknown,Unknown Hotspot U-0076,Mahadevapura,12.9891477,77.7119371,31,31,0,0.0323,0.0968,0.0,7,2024-04-06T02:10:46+00:00,WRONG PARKING,12.33
U-416d2f58,Discovered Unknown,Unknown Hotspot U-0282,Bellandur,12.9154547,77.6986737,27,27,0,0.0,0.037,0.1852,7,2024-04-06T02:19:46+00:00,WRONG PARKING,12.25
U-79059227,Discovered Unknown,Unknown Hotspot U-0278,Sheshadripuram,12.987322,77.5678935,27,26,0,0.0741,0.037,0.0,9,2024-03-12T05:19:46+00:00,NO PARKING,12.09
N-42217741,Named Junction,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Malleshwaram,12.9982901,77.5577461,16,15,1,0.0,0.0,0.0,7,2024-04-02T22:41:46+00:00,WRONG PARKING,12.02
U-0bb3cc25,Discovered Unknown,Unknown Hotspot U-0264,Yelahanka,13.0985246,77.5736217,28,28,0,0.0357,0.0,0.0,9,2024-03-27T22:01:46+00:00,NO PARKING,11.96
N-83fb3a34,Named Junction,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",J.P. Nagar,12.9166578,77.57938,13,13,0,0.0,0.0,0.0769,8,2024-02-01T06:06:46+00:00,WRONG PARKING,11.96
N-0b64cf42,Named Junction,BTP146 - Domlur Water Tank,Jeevanbheemanagar,12.9596712,77.6417043,10,10,0,0.2,0.0,0.0,6,2024-03-19T02:29:46+00:00,NO PARKING,11.96
U-87be67b4,Discovered Unknown,Unknown Hotspot U-0381,HSR Layout,12.906654,77.6366847,20,20,0,0.05,0.0,0.2,13,2024-03-10T01:00:46+00:00,WRONG PARKING,11.85
U-1728b2db,Discovered Unknown,Unknown Hotspot U-0390,Yeshwanthpura,13.0177717,77.5482334,22,22,1,0.1818,0.0455,0.0455,9,2024-03-25T21:55:46+00:00,WRONG PARKING,11.73
U-964cb96f,Discovered Unknown,Unknown Hotspot U-0167,Bellandur,12.9044297,77.7022464,22,22,0,0.1818,0.0,0.0455,10,2024-03-30T05:20:46+00:00,WRONG PARKING,11.65
U-fc3a3fe8,Discovered Unknown,Unknown Hotspot U-0285,Electronic City,12.8231324,77.6855349,21,20,0,0.4286,0.7619,0.0952,4,2024-03-28T08:32:46+00:00,WRONG PARKING,11.65
N-073939d0,Named Junction,BTP214 - 5th Main Chamrajpet Junction,V.V.Puram (C.Pet),12.9557948,77.5674536,11,11,0,0.0,0.3636,0.1818,5,2024-03-22T20:42:46+00:00,NO PARKING,11.52
N-80db7fe2,Named Junction,BTP187 - South End Circle,Jayanagara,12.9362702,77.5808798,9,8,0,0.0,0.0,0.2222,5,2024-03-28T03:56:46+00:00,WRONG PARKING,11.43
U-1656d4ad,Discovered Unknown,Unknown Hotspot U-0175,Jnanabharathi,12.9395518,77.4930287,23,23,0,0.087,0.0,0.0435,11,2024-03-25T22:08:46+00:00,NO PARKING,11.36
N-38093995,Named Junction,"BTP202 - East End Main Road, Jayanagar",Mico Layout,12.9151981,77.6002216,7,7,0,0.2857,0.5714,0.0,5,2024-03-11T02:05:46+00:00,NO PARKING,11.35
U-6f77ffe3,Discovered Unknown,Unknown Hotspot U-0380,Kodigehalli,13.052752,77.5749162,20,17,0,0.15,0.0,0.35,6,2024-03-13T02:32:46+00:00,WRONG PARKING,11.18
N-9790a22e,Named Junction,"BTP093 - Toll Gate, Mysore Road",Byatarayanapura,12.9569524,77.5505674,9,9,0,0.1111,0.1111,0.1111,4,2024-03-13T19:19:46+00:00,NO PARKING,11.1
U-261e1aaa,Discovered Unknown,Unknown Hotspot U-0322,Wilson Garden,12.9436335,77.5856894,30,28,0,0.0,0.3333,0.0,7,2024-03-16T03:16:46+00:00,NO PARKING,10.96
U-66250532,Discovered Unknown,Unknown Hotspot U-0339,Hennuru,13.064054,77.6511525,31,30,0,0.0,0.129,0.0,5,2024-04-05T07:09:46+00:00,WRONG PARKING,10.74
U-75038811,Discovered Unknown,Unknown Hotspot U-0346,Shivajinagar,12.9875068,77.6019629,26,24,0,0.0385,0.0,0.1923,4,2024-03-22T06:26:46+00:00,WRONG PARKING,10.69
N-57ddd43e,Named Junction,"BTP164 - 29th Main Road, BTM Layout",Madiwala,12.9184253,77.6140273,11,11,0,0.0,0.0909,0.0909,6,2024-03-21T10:01:46+00:00,NO PARKING,10.55
U-1f178f31,Discovered Unknown,Unknown Hotspot U-0389,Electronic City,12.8543227,77.662113,30,30,0,0.0,0.0,0.0667,4,2024-01-17T05:41:46+00:00,NO PARKING,10.51
N-be68d75b,Named Junction,BTP100 - Richmond Circle,Cubbon Park,12.9653126,77.5968975,2,2,0,0.5,0.0,0.0,2,2023-12-07T22:33:46+00:00,NO PARKING,10.5
U-f89dd032,Discovered Unknown,Unknown Hotspot U-0312,Malleshwaram,13.0060212,77.5647689,28,26,1,0.0357,0.1071,0.0,6,2024-03-24T04:50:46+00:00,WRONG PARKING,10.42
U-fc0f78c6,Discovered Unknown,Unknown Hotspot U-0347,K.R. Pura,13.0173601,77.704616,21,21,0,0.0476,0.0,0.1905,9,2024-03-18T02:56:46+00:00,NO PARKING,10.33
N-ec332a74,Named Junction,BTP154 - Itmadu Junction,Banashankari,12.9297912,77.546565,12,12,0,0.0,0.0833,0.0,8,2024-04-04T23:25:46+00:00,WRONG PARKING,10.23
U-90976faf,Discovered Unknown,Unknown Hotspot U-0228,Shivajinagar,12.9901272,77.6037974,27,24,0,0.0,0.037,0.0,8,2024-04-02T03:18:46+00:00,NO PARKING,10.02
U-3ab5658d,Discovered Unknown,Unknown Hotspot U-0364,Pulikeshinagar(F.Town),12.9868135,77.6084899,26,26,0,0.0,0.0769,0.1538,5,2024-03-27T06:44:46+00:00,NO PARKING,9.88
N-c71ae42d,Named Junction,BTP171 - Indian Express (Balekundri),High ground,12.9868077,77.5967667,10,10,0,0.0,0.1,0.0,8,2024-04-08T00:06:46+00:00,WRONG PARKING,9.88
U-bf488669,Discovered Unknown,Unknown Hotspot U-0310,No Police Station,13.0574104,77.4727042,26,26,0,0.0769,0.0769,0.0,7,2024-04-06T23:02:46+00:00,WRONG PARKING,9.83
U-f169a5d8,Discovered Unknown,Unknown Hotspot U-0374,Yeshwanthpura,13.022469,77.5630497,27,27,0,0.1481,0.0,0.0,3,2024-01-14T00:58:46+00:00,WRONG PARKING,9.63
U-831ea0cd,Discovered Unknown,Unknown Hotspot U-0382,Pulikeshinagar(F.Town),12.9913028,77.6071847,21,19,1,0.0952,0.4286,0.0,10,2024-02-27T07:40:46+00:00,NO PARKING,9.58
U-4b56deb1,Discovered Unknown,Unknown Hotspot U-0365,Kengeri,12.9097577,77.5133704,31,31,0,0.0,0.0,0.0,2,2024-01-21T06:00:46+00:00,NO PARKING,9.28
U-3e70e490,Discovered Unknown,Unknown Hotspot U-0341,J.P. Nagar,12.8843644,77.5963151,25,14,0,0.0,0.0,0.08,7,2024-02-25T04:41:46+00:00,WRONG PARKING,9.18
U-739f9963,Discovered Unknown,Unknown Hotspot U-0350,Thalagattapura,12.8920728,77.572127,20,19,0,0.05,0.05,0.1,11,2024-04-05T00:27:46+00:00,WRONG PARKING,9.1
U-573c0e12,Discovered Unknown,Unknown Hotspot U-0384,Malleshwaram,13.004758,77.5623875,21,21,0,0.381,0.0,0.0,3,2023-12-16T01:42:46+00:00,WRONG PARKING,8.9
N-a0d7900b,Named Junction,BTP035 - Basaweshwara Circle (LH) Junction,Cubbon Park,12.9831861,77.5885282,4,4,0,0.25,0.0,0.0,3,2024-01-23T07:00:46+00:00,NO PARKING,8.8
N-6a2c27e9,Named Junction,BTP100 - Richmond Circle,Halasuru Gate,12.9655632,77.5955875,3,3,0,0.0,1.0,0.3333,2,2024-01-03T00:11:46+00:00,NO PARKING,8.7
N-5a8fba0e,Named Junction,BTP057 - Anand Rao Junction,No Police Station,12.9790986,77.575091,3,3,0,0.3333,0.0,0.0,1,2024-02-02T01:29:46+00:00,NO PARKING,8.5
N-cb9a931b,Named Junction,"BTP112 - 14th Cross, KR Road",Banashankari,12.9293465,77.5732088,10,10,0,0.0,0.1,0.0,4,2024-03-30T00:02:46+00:00,NO PARKING,8.23
N-6ec95c6b,Named Junction,BTP107 - National College Junction,Basavanagudi,12.9476217,77.5735936,7,7,0,0.0,0.2857,0.0,7,2024-04-03T00:21:46+00:00,NO PARKING,7.79
N-0f78beba,Named Junction,"BTP102 - BMTC Junction, KH Road",Halasuru Gate,12.9584351,77.5930395,7,6,0,0.0,0.0,0.0,6,2024-03-30T05:07:46+00:00,NO PARKING,7.46
U-f1d5c12d,Discovered Unknown,Unknown Hotspot U-0361,Bellandur,12.9079908,77.6759634,21,21,0,0.0476,0.0952,0.0952,7,2024-03-12T01:36:46+00:00,WRONG PARKING,7.39
U-14a3f89a,Discovered Unknown,Unknown Hotspot U-0378,Wilson Garden,12.9513288,77.5985492,20,20,0,0.25,0.0,0.05,4,2024-02-05T05:36:46+00:00,WRONG PARKING,7.33
N-eef88391,Named Junction,BTP193 - Vasavi Circle,Basavanagudi,12.9482165,77.5764891,8,7,0,0.0,0.0,0.0,4,2024-04-08T04:18:46+00:00,NO PARKING,7.19
N-d625c0a9,Named Junction,BTP134 - Mico Bande,Wilson Garden,12.9484892,77.6018453,8,7,0,0.0,0.0,0.0,4,2024-03-16T06:35:46+00:00,WRONG PARKING,7.19
N-9b31b509,Named Junction,"BTP123 - 10th Cross, Wilson Garden",Adugodi,12.9438538,77.597227,7,7,0,0.0,0.0,0.0,5,2024-04-07T04:12:46+00:00,WRONG PARKING,7.06
U-0f617a3a,Discovered Unknown,Unknown Hotspot U-0391,R.T. Nagar,12.997895,77.605091,22,18,1,0.0455,0.0,0.0,6,2024-03-14T03:08:46+00:00,WRONG PARKING,7.04
U-e8c25d6d,Discovered Unknown,Unknown Hotspot U-0395,Ashok Nagar,12.9526718,77.6196027,25,24,0,0.0,0.04,0.0,5,2024-02-03T00:06:46+00:00,NO PARKING,6.87
N-a3ef4e0c,Named Junction,"BTP016 - 5th Main Road, RPC Layout",No Police Station,12.9649059,77.5388765,10,9,0,0.0,0.0,0.0,1,2024-02-03T05:34:46+00:00,WRONG PARKING,6.85
U-f083b2c8,Discovered Unknown,Unknown Hotspot U-0377,K.R. Pura,13.0347326,77.7340818,22,22,0,0.0,1.0,0.2273,1,2023-11-12T21:40:46+00:00,PARKING ON FOOTPATH,6.83
N-de2f9300,Named Junction,"BTP110 - Bharathi Nursing Home, Basavanagudi",Basavanagudi,12.9374296,77.5723053,7,7,0,0.0,0.0,0.0,4,2024-04-02T06:01:46+00:00,WRONG PARKING,6.73
U-3f80e8ed,Discovered Unknown,Unknown Hotspot U-0277,Jeevanbheemanagar,12.9815237,77.6459206,22,19,0,0.0,0.0455,0.0,8,2024-04-05T01:19:46+00:00,NO PARKING,6.69
N-0facc58f,Named Junction,BTP171 - Indian Express (Balekundri),Cubbon Park,12.9860951,77.5950082,8,8,0,0.0,0.0,0.0,3,2024-03-13T01:15:46+00:00,WRONG PARKING,6.67
U-678a42ba,Discovered Unknown,Unknown Hotspot U-0372,Mahadevapura,12.9908942,77.6877229,26,26,0,0.0,0.4615,0.0,3,2024-03-26T07:58:46+00:00,WRONG PARKING,6.62
U-e51a9674,Discovered Unknown,Unknown Hotspot U-0286,Hulimavu,12.8919369,77.6319766,25,22,0,0.08,0.0,0.0,2,2024-02-06T23:21:46+00:00,WRONG PARKING,6.61
U-40b7e7e9,Discovered Unknown,Unknown Hotspot U-0383,HSR Layout,12.9026632,77.6317194,20,15,0,0.05,0.05,0.0,9,2024-03-23T05:18:46+00:00,WRONG PARKING,6.54
U-895c2b48,Discovered Unknown,Unknown Hotspot U-0332,R.T. Nagar,13.0245985,77.5898402,24,24,0,0.0417,0.0,0.0,4,2024-02-23T07:18:46+00:00,NO PARKING,6.53
U-643c1729,Discovered Unknown,Unknown Hotspot U-0357,Halasur,12.9721946,77.6313408,23,21,1,0.0,0.7391,0.0,4,2024-04-08T06:59:46+00:00,WRONG PARKING,6.09
