hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity,daily_density,repeat_offender_ratio,pcis_daily_density,pcis_peak_hour,pcis_large_vehicle,pcis_main_road,pcis_repeat_offender,pcis_score,pcis_percentile,pcis_band
U-ec947815,Discovered Unknown,Unknown Hotspot U-0398,Pulikeshinagar(F.Town),13.0001501,77.6185805,21,21,1,0.0,0.0,0.5714,8,2024-03-30T22:48:46+00:00,WRONG PARKING,15.09,2.625,0.0476,33.9515,98.7161,18.5449,22.5392,92.4394,51.2,47.22,Medium
N-7d24ee8a,Named Junction,BTP071 - Prasanna Junction,Magadi Road,12.9743695,77.5520342,721,682,7,0.0416,0.0153,0.0291,120,2024-04-08T04:05:46+00:00,NO PARKING,49.93,6.0083,0.0103,72.6106,32.525,47.7889,33.3809,66.1912,51.1,47.08,Medium
N-77e74241,Named Junction,BTP010 - Rajajinagar Entrance,Rajajinagar,12.9844548,77.5600076,252,192,3,0.0238,0.0675,0.0198,48,2024-04-03T03:33:46+00:00,WRONG PARKING,37.97,5.25,0.0156,68.331,28.5307,35.2354,60.3424,73.0385,51.03,46.93,Medium
U-3f240245,Discovered Unknown,Unknown Hotspot U-0214,Jalahalli,13.0550168,77.5347961,71,70,3,0.1127,0.0141,0.1268,39,2024-04-03T20:25:46+00:00,WRONG PARKING,37.83,1.8205,0.0429,16.2625,69.4722,74.3224,32.2397,90.4422,50.99,46.79,Medium
U-408e8fe6,Discovered Unknown,Unknown Hotspot U-0096,Jnanabharathi,12.9609571,77.5116777,473,441,1,0.0106,0.0423,0.0888,107,2024-04-08T08:28:46+00:00,NO PARKING,50.37,4.4206,0.0023,61.9116,58.0599,24.1084,51.3552,53.3524,50.95,46.65,Medium
N-ecd37ab6,Named Junction,BTP027 - Modi Bridge Junction,Malleshwaram,12.9997609,77.5499271,652,593,28,0.0046,0.0046,0.0491,93,2024-04-08T04:06:46+00:00,WRONG PARKING,47.75,7.0108,0.0472,77.8887,42.6534,19.1155,25.8203,91.8688,50.91,46.51,Medium
U-9b52fbfc,Discovered Unknown,Unknown Hotspot U-0270,Yelahanka,13.1215969,77.621892,29,29,0,0.2069,0.069,0.0,9,2024-01-29T02:39:46+00:00,WRONG PARKING,14.96,3.2222,0.0,45.7917,20.8274,87.3039,60.913,53.067,50.85,46.36,Medium
U-e2025135,Discovered Unknown,Unknown Hotspot U-0345,Pulikeshinagar(F.Town),13.007129,77.6215888,73,53,0,0.0137,0.0,0.0411,6,2024-04-07T03:44:46+00:00,NO PARKING,22.62,12.1667,0.0,90.8702,38.6591,26.1056,22.5392,53.067,50.83,46.22,Medium
N-81e5ab2e,Named Junction,BTP100 - Richmond Circle,Ashok Nagar,12.9627558,77.5983063,299,244,14,0.0167,0.0067,0.0334,44,2024-04-04T01:01:46+00:00,NO PARKING,39.44,6.7955,0.0574,76.0342,34.6648,28.5307,27.2468,95.4351,50.81,46.08,Medium
U-8fe5d0d3,Discovered Unknown,Unknown Hotspot U-0295,Jeevanbheemanagar,12.9839369,77.6406413,41,38,0,0.0244,0.6829,0.0,9,2024-04-05T21:44:46+00:00,WRONG PARKING,17.41,4.5556,0.0,63.1954,20.8274,35.5207,94.8645,53.067,50.81,46.08,Medium
N-2fc1345c,Named Junction,"BTP179 - 9th Block, 28th Main, Jayanagar",J.P. Nagar,12.9163674,77.5949721,9,9,0,0.0,0.5556,0.3333,5,2024-02-25T02:46:46+00:00,WRONG PARKING,13.1,1.8,0.0,15.1213,94.1512,18.5449,91.2981,53.067,50.78,45.79,Medium
U-548c4d71,Discovered Unknown,Unknown Hotspot U-0088,Kengeri,12.9320183,77.5157002,98,98,0,0.0408,0.3265,0.0612,35,2024-03-30T22:52:46+00:00,NO PARKING,37.16,2.8,0.0,37.6605,47.6462,47.3609,84.8787,53.067,50.72,45.65,Medium
U-147a0e69,Discovered Unknown,Unknown Hotspot U-0099,Whitefield,12.8966489,77.7200507,174,173,0,0.0632,0.092,0.092,71,2024-04-08T02:00:46+00:00,WRONG PARKING,44.68,2.4507,0.0,29.5292,59.2011,59.3438,65.4779,53.067,50.66,45.51,Medium
N-c6f97e86,Named Junction,BTP018 - Dhobi Ghat Junction,Rajajinagar,12.9873282,77.5505194,169,152,5,0.0769,0.1479,0.0178,61,2024-04-05T22:00:46+00:00,WRONG PARKING,38.0,2.7705,0.0329,36.5193,27.1041,65.4779,73.6091,86.4479,50.51,45.36,Medium
U-6aedc9d1,Discovered Unknown,Unknown Hotspot U-0161,Bellandur,12.9130291,77.6796335,375,364,0,0.0347,0.016,0.0827,95,2024-04-08T07:43:46+00:00,NO PARKING,48.73,3.9474,0.0,57.0613,56.3481,44.3652,33.6662,53.067,50.44,45.22,Medium
U-ee669af7,Discovered Unknown,Unknown Hotspot U-0043,Bellandur,12.9036684,77.7042074,140,131,1,0.0357,0.0,0.2,50,2024-04-07T05:44:46+00:00,WRONG PARKING,43.91,2.8,0.0076,37.6605,82.4536,45.0785,22.5392,61.1983,50.43,45.08,Medium
N-d3aa905e,Named Junction,BTP205 - Modi Hospital Junction,Rajajinagar,12.9976781,77.5475278,38,36,4,0.0526,0.0263,0.1579,21,2024-04-07T22:56:46+00:00,WRONG PARKING,23.06,1.8095,0.1111,15.4066,74.6077,54.9215,41.6548,99.0014,50.41,44.94,Medium
U-ecf4dc18,Discovered Unknown,Unknown Hotspot U-0134,Yelahanka,13.0990933,77.5770691,96,84,1,0.0625,0.0,0.0417,22,2024-03-13T21:56:46+00:00,NO PARKING,33.81,4.3636,0.0119,61.4836,39.2297,59.2011,22.5392,68.6163,50.34,44.79,Medium
N-33d460f0,Named Junction,"BTP182 - 19th Main Junction, Rajajinagar",Malleshwaram,12.9996773,77.5506575,1091,917,20,0.0119,0.0018,0.0247,103,2024-04-07T03:19:46+00:00,WRONG PARKING,49.79,10.5922,0.0218,87.7318,30.5278,24.9643,23.1098,79.1726,50.33,44.65,Medium
N-bf7dbdb5,Named Junction,"BTP168 - MSR Building, JC Road",City Market,12.9599831,77.5835545,4,4,0,0.25,0.0,0.25,3,2024-03-24T07:22:46+00:00,WRONG PARKING,12.55,1.3333,0.0,4.9929,88.3024,90.2996,22.5392,53.067,50.32,44.51,Medium
U-31972c11,Discovered Unknown,Unknown Hotspot U-0159,Rajajinagar,13.019648,77.5386651,90,86,0,0.2556,0.0222,0.0556,35,2024-03-31T04:48:46+00:00,WRONG PARKING,39.41,2.5714,0.0,31.8117,45.7917,90.7275,38.5164,53.067,50.22,44.37,Medium
N-f013bb9f,Named Junction,BTP119 - Minerva Circle,City Market,12.9553563,77.5805822,162,152,1,0.0556,0.1296,0.037,51,2024-04-02T03:26:46+00:00,WRONG PARKING,36.06,3.1765,0.0066,44.3652,36.5193,56.3481,70.4708,58.9158,50.17,44.22,Medium
U-12cee03d,Discovered Unknown,Unknown Hotspot U-0130,Pulikeshinagar(F.Town),12.9874386,77.6186903,219,188,1,0.0228,0.0822,0.0639,60,2024-04-08T06:01:46+00:00,NO PARKING,44.56,3.65,0.0053,52.7817,48.6448,34.5221,63.766,56.9187,50.16,44.08,Medium
U-bbb5b85f,Discovered Unknown,Unknown Hotspot U-0304,K.R. Pura,13.004493,77.7101254,27,27,1,0.1111,0.037,0.0741,14,2024-04-02T21:55:46+00:00,WRONG PARKING,17.18,1.9286,0.037,18.9729,54.2083,73.8944,48.5021,88.5877,50.16,44.08,Medium
U-649c9841,Discovered Unknown,Unknown Hotspot U-0071,K.R. Pura,13.0358498,77.735893,73,69,0,0.0411,0.4795,0.0959,35,2024-04-02T22:28:46+00:00,NO PARKING,34.96,2.0857,0.0,22.5392,60.3424,47.6462,89.5863,53.067,50.12,43.79,Medium
U-aaf26e82,Discovered Unknown,Unknown Hotspot U-0210,Thalagattapura,12.8717727,77.5390003,37,31,1,0.0811,0.1081,0.0,12,2024-02-03T07:03:46+00:00,WRONG PARKING,19.15,3.0833,0.0323,42.2254,20.8274,66.7618,68.1883,86.3053,50.09,43.65,Medium
U-efbebc93,Discovered Unknown,Unknown Hotspot U-0354,Hennuru,13.0681218,77.6294226,31,31,0,0.0323,0.4839,0.1613,18,2024-01-08T23:12:46+00:00,NO PARKING,21.03,1.7222,0.0,12.5535,75.7489,42.796,90.0143,53.067,50.07,43.51,Medium
N-ad921a31,Named Junction,BTP008 - Navarang Theatre,Rajajinagar,12.9981231,77.5533361,224,184,12,0.0357,0.0045,0.0804,70,2024-04-05T20:41:46+00:00,WRONG PARKING,41.85,3.2,0.0652,45.0785,56.0628,45.0785,25.535,96.719,50.06,43.37,Medium
N-920c081b,Named Junction,"BTP188 - 27th Cross, 4th Main, Jayanagar",Jayanagara,12.9296815,77.5805691,294,237,8,0.0068,0.0306,0.0068,34,2024-04-08T00:56:46+00:00,NO PARKING,36.59,8.6471,0.0338,83.4522,21.826,20.6847,44.7932,86.7332,50.02,43.22,Medium
U-665c7113,Discovered Unknown,Unknown Hotspot U-0049,Magadi Road,12.9757349,77.5588195,892,821,5,0.0123,0.0235,0.0314,106,2024-04-07T23:49:46+00:00,NO PARKING,51.34,8.4151,0.0061,82.7389,33.5235,25.3923,39.3723,58.0599,49.99,43.08,Medium
N-6a2c27e9,Named Junction,BTP100 - Richmond Circle,Halasuru Gate,12.9655632,77.5955875,3,3,0,0.0,1.0,0.3333,2,2024-01-03T00:11:46+00:00,NO PARKING,8.7,1.5,0.0,7.8459,94.1512,18.5449,100.0,53.067,49.91,42.94,Medium
U-8b787a99,Discovered Unknown,Unknown Hotspot U-0232,Chikkabanavara,13.0502388,77.5077454,52,49,0,0.0385,0.0,0.25,20,2024-04-05T07:27:46+00:00,WRONG PARKING,29.35,2.6,0.0,32.8103,88.3024,46.2197,22.5392,53.067,49.85,42.8,Medium
U-0efe2b33,Discovered Unknown,Unknown Hotspot U-0163,Jalahalli,13.0504889,77.5255347,249,101,17,0.0,0.0,0.0161,24,2024-02-22T23:24:46+00:00,NO PARKING,41.14,10.375,0.1683,87.1612,26.3909,18.5449,22.5392,99.7147,49.81,42.65,Medium
N-5400024e,Named Junction,BTP052 - CID Carlton House Junction,Cubbon Park,12.9809066,77.5882144,166,154,0,0.0663,0.0361,0.0181,38,2024-04-07T03:43:46+00:00,NO PARKING,33.63,4.3684,0.0,61.6262,27.3894,60.1997,47.3609,53.067,49.79,42.51,Medium
N-0697d3ec,Named Junction,BTP038 - Mysore Bank Junction,Halasuru Gate,12.972215,77.5817617,594,562,6,0.0589,0.0135,0.0118,110,2024-04-07T04:25:46+00:00,WRONG PARKING,47.84,5.4,0.0107,69.3295,23.3951,57.9173,31.8117,66.9044,49.69,42.37,Medium
N-48d60f8c,Named Junction,BTP037 - KR Circle,Cubbon Park,12.9766125,77.5885171,135,124,5,0.0667,0.0667,0.0148,43,2024-04-08T06:14:46+00:00,NO PARKING,33.02,3.1395,0.0403,43.6519,25.3923,60.7703,60.1997,89.8716,49.61,42.23,Medium
U-43599fea,Discovered Unknown,Unknown Hotspot U-0116,K.R. Pura,13.026376,77.7205876,52,52,0,0.0769,0.0192,0.1923,27,2024-03-22T07:46:46+00:00,NO PARKING,31.13,1.9259,0.0,18.6876,80.5991,65.4779,36.3766,53.067,49.61,42.23,Medium
N-721433da,Named Junction,BTP009 - Prakash Nagar Junction,Rajajinagar,12.9925179,77.5576327,262,233,3,0.0267,0.0,0.0229,34,2024-04-08T00:09:46+00:00,WRONG PARKING,36.01,7.7059,0.0129,80.5991,29.9572,37.8031,22.5392,69.3295,49.54,41.94,Medium
N-faa9e091,Named Junction,BTP037 - KR Circle,Halasuru Gate,12.9761176,77.5847617,40,40,1,0.125,0.1,0.075,27,2024-03-19T23:56:46+00:00,WRONG PARKING,23.42,1.4815,0.025,6.99,54.6362,77.7461,67.3324,81.3124,49.54,41.94,Medium
N-8c293a82,Named Junction,BTP192 - Urvashi Theater,Wilson Garden,12.9566555,77.5861343,469,442,5,0.0405,0.0171,0.0597,124,2024-04-08T02:35:46+00:00,NO PARKING,48.74,3.7823,0.0113,54.7789,46.7903,47.0756,34.5221,67.7603,49.5,41.65,Medium
U-e5aa9ce4,Discovered Unknown,Unknown Hotspot U-0397,Peenya,12.9985954,77.5241514,21,18,0,0.0476,0.5238,0.0,6,2024-02-27T02:13:46+00:00,NO PARKING,5.36,3.5,0.0,50.214,20.8274,51.3552,90.5849,53.067,49.44,41.51,Medium
U-3eb47958,Discovered Unknown,Unknown Hotspot U-0168,Sheshadripuram,12.9980316,77.5815248,171,125,4,0.0292,0.0175,0.0,27,2024-04-05T21:31:46+00:00,NO PARKING,38.12,6.3333,0.032,74.3224,20.8274,39.8003,34.9501,85.592,49.27,41.37,Medium
U-bf488669,Discovered Unknown,Unknown Hotspot U-0310,No Police Station,13.0574104,77.4727042,26,26,0,0.0769,0.0769,0.0,7,2024-04-06T23:02:46+00:00,WRONG PARKING,9.83,3.7143,0.0,53.7803,20.8274,65.4779,62.6248,53.067,49.14,41.23,Medium
U-32926ee3,Discovered Unknown,Unknown Hotspot U-0275,Mico Layout,12.9135991,77.6053213,333,297,1,0.03,0.003,0.006,31,2024-03-30T23:55:46+00:00,NO PARKING,41.89,10.7419,0.0034,88.3024,21.6833,40.3709,24.5364,54.4936,49.12,41.08,Medium
N-073939d0,Named Junction,BTP214 - 5th Main Chamrajpet Junction,V.V.Puram (C.Pet),12.9557948,77.5674536,11,11,0,0.0,0.3636,0.1818,5,2024-03-22T20:42:46+00:00,NO PARKING,11.52,2.2,0.0,25.107,78.602,18.5449,86.02,53.067,49.1,40.94,Medium
U-1f178f31,Discovered Unknown,Unknown Hotspot U-0389,Electronic City,12.8543227,77.662113,30,30,0,0.0,0.0,0.0667,4,2024-01-17T05:41:46+00:00,NO PARKING,10.51,7.5,0.0,79.7432,50.6419,18.5449,22.5392,53.067,48.98,40.8,Medium
N-55d62f95,Named Junction,BTP218 - Syndicate Bank Junction,Jayanagara,12.9336089,77.5841988,238,236,0,0.0,0.0252,0.0924,52,2024-04-08T04:43:46+00:00,WRONG PARKING,39.05,4.5769,0.0,63.3381,59.3438,18.5449,40.6562,53.067,48.95,40.66,Medium
U-f1b42198,Discovered Unknown,Unknown Hotspot U-0373,Banaswadi,13.0035423,77.6627741,69,45,0,0.0145,0.0,0.029,6,2024-02-03T06:20:46+00:00,NO PARKING,21.83,11.5,0.0,89.729,32.2397,26.3909,22.5392,53.067,48.94,40.51,Medium
N-79142732,Named Junction,"BTP101 - Blood Bank Circle, KH Road",Halasuru Gate,12.9616895,77.593534,29,27,0,0.2069,0.1379,0.069,19,2024-04-01T22:01:46+00:00,WRONG PARKING,20.65,1.5263,0.0,8.1312,51.7832,87.3039,71.8973,53.067,48.94,40.51,Medium
U-9db13c9e,Discovered Unknown,Unknown Hotspot U-0320,Jeevanbheemanagar,12.9781268,77.6365238,31,31,0,0.129,0.0645,0.0645,15,2024-03-24T04:23:46+00:00,NO PARKING,19.73,2.0667,0.0,22.1113,49.2154,78.4593,59.7718,53.067,48.9,40.23,Medium
N-78ba8dfe,Named Junction,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,12.9050226,77.5861887,116,112,0,0.0259,0.1724,0.1121,48,2024-04-04T05:43:46+00:00,NO PARKING,32.68,2.4167,0.0,28.6733,65.1926,36.8046,75.321,53.067,48.87,40.09,Medium
N-ecd956fc,Named Junction,"BTP206 - Shankara Mutt Circle, Vijayanagar",Rajajinagar,13.0003782,77.5421243,9,8,0,0.2222,0.0,0.2222,7,2024-04-05T00:25:46+00:00,WRONG PARKING,15.49,1.2857,0.0,3.4237,85.7347,88.4451,22.5392,53.067,48.84,39.94,Medium
U-831ea0cd,Discovered Unknown,Unknown Hotspot U-0382,Pulikeshinagar(F.Town),12.9913028,77.6071847,21,19,1,0.0952,0.4286,0.0,10,2024-02-27T07:40:46+00:00,NO PARKING,9.58,2.1,0.0526,23.1098,20.8274,70.4708,88.0171,93.4379,48.78,39.8,Medium
U-97d3f423,Discovered Unknown,Unknown Hotspot U-0204,Mahadevapura,12.9921852,77.7158057,23,22,0,0.2609,0.1304,0.0435,13,2024-04-01T23:50:46+00:00,WRONG PARKING,15.22,1.7692,0.0,14.5506,40.3709,91.4408,70.6134,53.067,48.64,39.66,Medium
N-99914d65,Named Junction,BTP032 - Windsor Circle,Sheshadripuram,12.9966407,77.5841631,320,274,2,0.0063,0.2437,0.0219,69,2024-04-07T01:36:46+00:00,NO PARKING,41.49,4.6377,0.0073,63.766,29.2439,20.5421,80.1712,59.9144,48.57,39.52,Medium
U-6e374766,Discovered Unknown,Unknown Hotspot U-0092,Kamakshipalya,12.9896367,77.5018687,374,363,1,0.016,0.0749,0.0348,79,2024-04-08T06:21:46+00:00,NO PARKING,46.93,4.7342,0.0028,64.7646,35.378,27.9601,62.0542,53.7803,48.55,39.37,Medium
U-8e1195ad,Discovered Unknown,Unknown Hotspot U-0016,Banashankari,12.9349846,77.5365009,241,137,9,0.0249,0.0,0.0083,36,2024-03-04T21:51:46+00:00,NO PARKING,42.55,6.6944,0.0657,75.7489,22.2539,35.9486,22.5392,96.8616,48.54,39.23,Medium
U-7940bd79,Discovered Unknown,Unknown Hotspot U-0224,Yelahanka,13.1168201,77.5779627,41,40,0,0.0244,0.0,0.0976,10,2024-02-22T21:57:46+00:00,NO PARKING,19.48,4.1,0.0,58.6305,60.6277,35.5207,22.5392,53.067,48.54,39.23,Medium
U-69dacb30,Discovered Unknown,Unknown Hotspot U-0340,Hulimavu,12.884162,77.5980747,48,38,0,0.0208,0.0,0.0,3,2024-03-13T22:02:46+00:00,WRONG PARKING,15.29,16.0,0.0,93.7233,20.8274,32.2397,22.5392,53.067,48.46,38.94,Medium
U-adf81120,Discovered Unknown,Unknown Hotspot U-0145,K.R. Pura,13.0034633,77.7234964,148,141,0,0.0203,1.0,0.0135,41,2024-04-03T00:40:46+00:00,PARKING IN A MAIN ROAD,39.94,3.6098,0.0,52.0685,24.8217,31.5264,100.0,53.067,48.44,38.8,Medium
U-bf482503,Discovered Unknown,Unknown Hotspot U-0294,Mahadevapura,12.9936064,77.7172537,52,50,0,0.0192,0.2115,0.1538,25,2024-04-06T06:47:46+00:00,WRONG PARKING,28.93,2.08,0.0,22.2539,74.3224,30.9558,77.8887,53.067,48.44,38.8,Medium
U-9862fe52,Discovered Unknown,Unknown Hotspot U-0143,Adugodi,12.9421585,77.6223004,98,85,0,0.051,0.0918,0.0612,36,2024-04-05T22:26:46+00:00,NO PARKING,37.56,2.7222,0.0,35.378,47.6462,53.7803,65.3352,53.067,48.39,38.52,Medium
U-860aeb22,Discovered Unknown,Unknown Hotspot U-0091,Upparpet,12.9788182,77.5816307,186,178,10,0.0591,0.0,0.0538,62,2024-04-07T04:35:46+00:00,WRONG PARKING,44.81,3.0,0.0562,41.7974,45.2211,58.0599,22.5392,95.0071,48.34,38.37,Medium
N-223ac5a2,Named Junction,BTP184 - Lalbagh West Gate,City Market,12.9492344,77.58087,31,29,0,0.0323,0.0645,0.0,6,2024-03-30T04:03:46+00:00,WRONG PARKING,13.95,5.1667,0.0,67.475,20.8274,42.796,59.7718,53.067,48.28,38.23,Medium
U-f3a087f2,Discovered Unknown,Unknown Hotspot U-0289,Whitefield,12.9661054,77.7491684,37,36,0,0.0,0.6757,0.1081,15,2024-04-04T23:54:46+00:00,NO PARKING,20.73,2.4667,0.0,29.8146,64.194,18.5449,94.7218,53.067,48.22,38.09,Medium
U-d3bc5650,Discovered Unknown,Unknown Hotspot U-0207,Whitefield,12.9793106,77.7513361,32,31,0,0.0,0.0938,0.25,15,2024-04-06T02:40:46+00:00,NO PARKING,21.1,2.1333,0.0,24.1084,88.3024,18.5449,65.7632,53.067,48.19,37.95,Medium
U-b979dd4f,Discovered Unknown,Unknown Hotspot U-0114,Byatarayanapura,12.9609401,77.5277935,619,490,2,0.0032,0.0016,0.0097,17,2024-02-28T23:45:46+00:00,WRONG PARKING,40.23,36.4118,0.0041,98.8588,22.6819,18.6876,22.9672,55.9201,48.1,37.8,Medium
N-0cfe38c4,Named Junction,"BTP101 - Blood Bank Circle, KH Road",Ashok Nagar,12.9619672,77.5963799,381,227,10,0.0,0.0,0.0,34,2024-02-02T22:59:46+00:00,NO PARKING,38.04,11.2059,0.0441,88.873,20.8274,18.5449,22.5392,91.1555,48.07,37.66,Medium
N-8c66f5d9,Named Junction,BTP063 - Siddalingaiah Circle,Halasuru Gate,12.9708693,77.5927746,77,72,0,0.0909,0.0,0.0519,23,2024-04-06T19:17:46+00:00,NO PARKING,24.76,3.3478,0.0,47.7889,44.2225,69.7575,22.5392,53.067,48.03,37.52,Medium
U-a670f33d,Discovered Unknown,Unknown Hotspot U-0349,R.T. Nagar,13.0013873,77.5953911,91,61,0,0.044,0.022,0.0,15,2024-03-29T00:38:46+00:00,WRONG PARKING,29.97,6.0667,0.0,72.8959,20.8274,49.5007,38.2311,53.067,48.02,37.38,Medium
U-e80bd445,Discovered Unknown,Unknown Hotspot U-0042,Jalahalli,13.0489809,77.543353,44,44,0,0.0682,0.7045,0.0,16,2024-04-02T06:03:46+00:00,NO PARKING,22.86,2.75,0.0,36.0913,20.8274,61.4836,95.7204,53.067,48.0,37.23,Medium
U-784baa70,Discovered Unknown,Unknown Hotspot U-0307,Thalagattapura,12.8610416,77.5295005,27,26,0,0.1852,0.2963,0.0,12,2024-02-29T21:03:46+00:00,WRONG PARKING,15.57,2.25,0.0,26.2482,20.8274,85.1641,83.3096,53.067,47.92,37.09,Medium
N-6f518667,Named Junction,BTP144 - Commando Hospital Junction,Halasur,12.9692036,77.6263439,6,6,0,0.5,0.1667,0.0,3,2024-02-27T22:06:46+00:00,NO PARKING,13.01,2.0,0.0,21.398,20.8274,98.5735,75.1783,53.067,47.92,37.09,Medium
N-18b66d4c,Named Junction,BTP075 - Police Corner,Halasuru Gate,12.9688457,77.5862827,188,174,3,0.0585,0.0851,0.0,57,2024-04-03T23:00:46+00:00,WRONG PARKING,38.0,3.2982,0.0172,46.7903,20.8274,57.3466,64.4793,74.893,47.87,36.8,Medium
U-dc5c7902,Discovered Unknown,Unknown Hotspot U-0023,Electronic City,12.8756809,77.6709639,66,63,0,0.0455,0.2273,0.0152,20,2024-03-17T05:18:46+00:00,WRONG PARKING,28.84,3.3,0.0,46.933,25.9629,50.3566,79.3153,53.067,47.85,36.66,Medium
N-d781bb58,Named Junction,BTP057 - Anand Rao Junction,Chamarajpet,12.9794994,77.5707143,21,21,0,0.0476,0.0,0.5714,12,2024-04-05T19:19:46+00:00,NO PARKING,22.98,1.75,0.0,13.98,98.7161,51.3552,22.5392,53.067,47.83,36.52,Medium
U-b62b8f75,Discovered Unknown,Unknown Hotspot U-0076,Mahadevapura,12.9891477,77.7119371,31,31,0,0.0323,0.0968,0.0,7,2024-04-06T02:10:46+00:00,WRONG PARKING,12.33,4.4286,0.0,62.1969,20.8274,42.796,66.6191,53.067,47.72,36.38,Medium
U-fe25d864,Discovered Unknown,Unknown Hotspot U-0246,Pulikeshinagar(F.Town),13.0004497,77.6153503,76,74,1,0.0,0.0,0.1974,24,2024-03-23T21:37:46+00:00,WRONG PARKING,34.24,3.1667,0.0135,44.2225,81.3124,18.5449,22.5392,69.9001,47.67,36.23,Medium
U-35902f49,Discovered Unknown,Unknown Hotspot U-0209,HAL Old Airport,12.9697503,77.7004333,54,51,0,0.037,0.2037,0.0185,16,2024-04-07T04:47:46+00:00,NO PARKING,25.13,3.375,0.0,48.5021,28.1027,45.6491,77.6034,53.067,47.65,36.09,Medium
U-a9726f36,Discovered Unknown,Unknown Hotspot U-0215,Malleshwaram,13.0079288,77.5569859,89,85,8,0.0112,0.0,0.1011,27,2024-04-07T06:26:46+00:00,WRONG PARKING,36.25,3.2963,0.0941,46.6476,62.0542,24.3937,22.5392,98.4308,47.61,35.95,Medium
U-04ff2203,Discovered Unknown,Unknown Hotspot U-0165,Jalahalli,13.0509516,77.5526774,187,175,1,0.0267,0.2032,0.0053,46,2024-04-05T22:36:46+00:00,NO PARKING,41.87,4.0652,0.0057,57.9173,21.2553,37.8031,77.4608,57.3466,47.6,35.81,Medium
N-22450ed7,Named Junction,BTP030 - Mekhri Circle,R.T. Nagar,13.0184088,77.5848904,27,25,0,0.3333,0.0,0.0,8,2024-03-25T05:56:46+00:00,NO PARKING,18.35,3.375,0.0,48.5021,20.8274,95.2924,22.5392,53.067,47.5,35.66,Medium
U-75b5cdf3,Discovered Unknown,Unknown Hotspot U-0325,Kodigehalli,13.0290264,77.5809543,46,43,0,0.0217,0.0,0.0,4,2024-04-06T05:27:46+00:00,WRONG PARKING,15.46,11.5,0.0,89.729,20.8274,33.3809,22.5392,53.067,47.49,35.52,Medium
U-384267ec,Discovered Unknown,Unknown Hotspot U-0351,Thalagattapura,12.8693697,77.5368552,26,25,0,0.1538,0.2692,0.0385,15,2024-04-07T07:20:46+00:00,WRONG PARKING,16.54,1.7333,0.0,13.1241,37.3752,83.0243,81.3124,53.067,47.39,35.38,Medium
N-6c314d45,Named Junction,BTP042 - Minsk Square Junction (CTO),Cubbon Park,12.9804056,77.5976275,164,160,6,0.0183,0.0305,0.0183,37,2024-03-28T03:02:46+00:00,NO PARKING,33.23,4.4324,0.0375,62.3395,27.8174,30.2425,44.6505,88.873,47.29,35.24,Medium
N-a97b3aaf,Named Junction,"BTP025 - Puttamma Choultry, Nagarbhavi",Magadi Road,12.9800704,77.5383456,14,13,0,0.1429,0.0,0.1429,8,2024-04-01T23:52:46+00:00,WRONG PARKING,15.32,1.75,0.0,13.98,72.6106,81.1698,22.5392,53.067,47.27,35.09,Medium
U-fc0f78c6,Discovered Unknown,Unknown Hotspot U-0347,K.R. Pura,13.0173601,77.704616,21,21,0,0.0476,0.0,0.1905,9,2024-03-18T02:56:46+00:00,NO PARKING,10.33,2.3333,0.0,27.3894,80.3138,51.3552,22.5392,53.067,47.25,34.95,Medium
N-97f5d91a,Named Junction,BTP010 - Rajajinagar Entrance,Sheshadripuram,12.9827114,77.5630967,82,75,2,0.1341,0.0244,0.0,28,2024-04-02T00:17:46+00:00,NO PARKING,26.77,2.9286,0.0267,39.8003,20.8274,79.1726,39.6576,83.0243,47.23,34.81,Medium
U-b34f191b,Discovered Unknown,Unknown Hotspot U-0190,Kodigehalli,13.0366658,77.5747562,131,128,1,0.0305,0.0076,0.0076,19,2024-03-08T07:51:46+00:00,WRONG PARKING,34.38,6.8947,0.0078,76.8902,22.1113,41.2268,27.8174,61.7689,47.19,34.66,Medium
N-4ab405ec,Named Junction,BTP044 - Sagar Theatre Junction,City Market,12.9726174,77.5772994,500,466,26,0.026,0.002,0.02,104,2024-04-07T22:42:46+00:00,WRONG PARKING,47.15,4.8077,0.0558,65.1926,28.6733,37.0899,23.5378,94.8645,47.16,34.52,Medium
U-66250532,Discovered Unknown,Unknown Hotspot U-0339,Hennuru,13.064054,77.6511525,31,30,0,0.0,0.129,0.0,5,2024-04-05T07:09:46+00:00,WRONG PARKING,10.74,6.2,0.0,73.4665,20.8274,18.5449,70.3281,53.067,46.81,34.38,Medium
N-77d8627d,Named Junction,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,12.9201062,77.5822013,105,95,1,0.0286,0.0286,0.1524,49,2024-04-06T21:55:46+00:00,WRONG PARKING,32.82,2.1429,0.0105,24.2511,73.8944,39.515,43.0813,66.7618,46.79,34.24,Medium
U-c138ca91,Discovered Unknown,Unknown Hotspot U-0171,Vijayanagara,12.9643486,77.5411404,383,330,3,0.0104,0.0157,0.0131,48,2024-04-08T04:48:46+00:00,WRONG PARKING,45.04,7.9792,0.0091,81.3124,24.3937,23.8231,33.5235,63.9087,46.68,34.09,Medium
